SalesLineItemID|ProductID|CustomerID|Quantity|ExtendedAmount|TransactionDate
38298|89|1058|205|392.8284|2011-04-05 09:55:15.570
38299|142|964|275|465.5982|2011-03-30 07:50:25.840
38300|66|716|253|891.5268|2011-02-14 20:39:53.070
38301|79|122|212|254.1478|2011-02-17 14:57:53.210
38302|150|1023|117|705.0201|2011-06-25 19:28:11.310
38303|6|420|244|164.5662|2011-03-01 16:42:32.570
38304|145|615|98|874.9861|2011-09-02 14:36:47.930
38305|155|664|148|156.7178|2011-03-31 14:48:42.570
38306|106|1249|250|84.5937|2011-04-04 14:06:03.030
38307|48|971|256|911.338|2011-03-06 01:46:01.190
38308|6|190|265|786.1973|2011-02-12 12:13:17.100
38309|96|606|236|913.116|2011-06-12 10:56:03.760
38310|9|1984|320|758.7752|2011-06-08 20:49:09.790
38311|181|1873|264|440.6288|2011-07-02 08:05:21.110
38312|100|1297|156|654.4909|2011-03-02 03:49:40.600
38313|148|900|263|678.9306|2011-06-17 05:52:23.720
38314|20|1128|368|552.0048|2011-03-13 16:38:47.800
38315|154|1122|81|596.9491|2011-05-12 18:25:06.560
38316|189|970|11|924.5844|2011-08-24 06:44:51.250
38317|195|709|12|922.6064|2011-08-20 00:21:00.350
38318|114|1244|34|828.5954|2011-04-28 21:14:07.230
38319|29|1184|53|926.9388|2011-03-24 01:46:40.480
38320|3|380|222|831.9884|2011-03-03 23:55:52.680
38321|103|635|78|263.3143|2011-02-05 21:50:55.140
38322|95|811|238|897.1697|2011-06-06 09:09:25.090
38323|106|1646|39|596.1088|2011-06-11 22:54:37.490
38324|177|917|357|473.3776|2011-03-11 08:53:27.080
38325|194|28|207|514.6073|2011-07-22 07:32:53.470
38326|53|361|370|682.2719|2011-08-18 02:27:48.240
38327|106|1007|167|662.6939|2011-02-28 23:29:54.900
38328|95|1106|219|611.7599|2011-02-16 21:13:04.300
38329|87|919|14|849.0348|2011-05-23 22:17:18.590
38330|176|940|327|560.9337|2011-08-20 16:53:21.040
38331|26|555|3|161.7354|2011-06-24 11:42:26.240
38332|58|980|25|631.7652|2011-03-19 21:59:03.610
38333|14|1610|56|766.7079|2011-01-30 21:54:21.420
38334|182|514|307|867.5584|2011-03-31 06:34:43.430
38335|111|583|51|550.3458|2011-05-22 03:32:21.180
38336|38|554|162|174.9076|2011-02-13 11:08:22.980
38337|162|953|358|418.2477|2011-02-27 10:05:52.910
38338|88|1168|11|789.1719|2011-09-06 06:13:35.030
38339|47|998|280|961.9058|2011-08-01 17:41:06.040
38340|93|1899|305|64.4171|2011-04-04 14:18:04.120
38341|122|992|400|842.5014|2011-04-28 21:51:14.920
38342|35|1135|133|672.3477|2011-04-19 04:55:13.240
38343|66|1866|103|544.9113|2011-06-17 16:31:19.460
38344|77|792|393|413.3287|2011-08-27 11:55:15.190
38345|186|309|352|858.5315|2011-07-31 17:57:44.940
38346|102|797|0|37.1581|2011-03-19 10:31:45.230
38347|31|1964|79|950.5304|2011-03-31 21:24:34.960
38348|4|628|316|810.8428|2011-02-23 01:42:32.220
38349|70|567|251|647.4096|2011-07-24 22:45:30.240
38350|80|1102|124|485.8536|2011-05-17 07:55:47.140
38351|186|1229|186|356.412|2011-05-27 21:26:24.820
38352|186|1351|366|882.4977|2011-08-10 02:52:18.560
38353|61|1024|152|465.8896|2011-01-13 08:08:35.080
38354|140|1198|52|633.6098|2011-01-27 07:54:33.160
38355|163|274|175|628.2124|2011-01-09 22:48:57.920
38356|184|1193|375|356.9781|2011-05-29 05:48:28.120
38357|44|152|77|108.9113|2011-01-14 20:33:33.820
38358|30|529|288|691.1887|2011-09-05 07:49:05.490
38359|151|267|292|360.3788|2011-02-12 07:03:54.450
38360|102|1346|179|474.446|2011-04-28 12:20:54.330
38361|200|1876|82|421.8998|2011-02-04 14:36:08.120
38362|153|818|37|299.5781|2011-01-18 04:32:56.890
38363|119|420|250|937.1626|2011-06-06 13:55:58.520
38364|120|1997|310|352.1823|2011-07-07 18:02:42.720
38365|183|1786|317|597.0398|2011-08-30 09:06:43.560
38366|123|551|238|808.8637|2011-04-15 10:06:17.490
38367|86|138|99|887.783|2011-01-31 05:55:19.180
38368|166|1390|356|811.3722|2011-03-19 23:17:40.290
38369|110|1336|317|1.6589|2011-07-07 13:06:26.620
38370|116|1110|319|422.0414|2011-03-30 07:16:43.570
38371|27|60|54|506.3367|2011-06-27 20:38:58.330
38372|107|999|0|133.4345|2011-08-28 18:07:25.320
38373|68|1578|154|866.6896|2011-06-12 03:33:01.200
38374|136|399|149|862.5217|2011-09-03 11:28:36.360
38375|81|484|223|989.4871|2011-07-21 02:04:37.770
38376|68|1212|345|590.9667|2011-07-04 16:55:41.910
38377|29|5|135|352.2584|2011-09-03 16:38:05.640
38378|29|1160|46|182.7801|2011-06-30 10:59:22.300
38379|191|850|4|614.8461|2011-04-25 14:55:42.150
38380|93|655|206|477.4491|2011-05-05 21:01:08.240
38381|23|817|290|731.7416|2011-05-20 05:03:13.280
38382|102|308|251|851.8512|2011-01-06 21:47:22.680
38383|25|1104|368|964.3503|2011-04-09 22:27:34.060
38384|8|1245|290|363.1812|2011-01-07 14:21:31.450
38385|191|241|140|204.5216|2011-03-26 19:26:56.220
38386|41|584|37|279.2378|2011-07-30 08:50:07.680
38387|198|237|274|165.8755|2011-03-07 13:50:28.520
38388|75|171|4|133.0981|2011-01-04 13:59:48.260
38389|19|920|132|239.3459|2011-03-22 07:45:45.500
38390|128|1256|77|193.3676|2011-09-07 21:43:53.070
38391|194|222|84|65.9963|2011-01-30 14:34:49.160
38392|132|1097|70|727.0591|2011-03-09 02:16:47.430
38393|137|772|120|428.7931|2011-07-25 23:09:40.580
38394|145|1304|100|487.4598|2011-04-06 05:20:11.700
38395|94|809|222|642.5173|2011-02-28 23:41:56.000
38396|169|1081|362|542.9232|2011-04-11 17:18:18.020
38397|117|1116|284|735.1852|2011-07-28 14:59:14.720
38398|147|12|194|192.7289|2011-08-25 22:28:36.740
38399|95|790|76|816.289|2011-09-12 02:48:31.630
38400|63|115|114|49.6678|2011-04-18 07:51:27.440
38401|17|1692|302|149.3752|2011-02-17 04:36:26.040
38402|65|616|124|139.1581|2011-01-12 22:06:54.660
38403|95|1322|400|809.1838|2011-05-03 12:36:05.610
38404|154|399|332|225.3681|2011-04-27 15:28:46.670
38405|53|1437|70|979.517|2011-08-04 11:16:48.810
38406|79|1301|186|222.9775|2011-06-14 03:18:59.510
38407|118|1159|211|15.808|2011-02-28 23:19:17.360
38408|125|1443|2|603.368|2011-01-24 20:39:58.730
38409|59|1826|229|644.1227|2011-03-24 05:49:55.400
38410|96|1041|230|37.2457|2011-03-23 05:53:16.020
38411|155|1305|240|4.7197|2011-06-09 13:10:22.480
38412|15|1876|31|926.1312|2011-04-01 09:34:11.520
38413|40|607|283|76.3426|2011-05-13 16:53:23.340
38414|59|1992|85|882.9297|2011-06-24 10:02:46.220
38415|80|1350|290|742.7044|2011-08-24 07:17:41.060
38416|98|1929|231|570.0487|2011-01-29 16:48:45.440
38417|129|577|70|335.2279|2011-06-25 06:05:22.830
38418|111|974|360|573.9813|2011-05-30 23:34:27.070
38419|129|1417|169|147.6606|2011-04-13 22:35:46.500
38420|143|724|279|317.802|2011-02-01 00:16:35.880
38421|126|896|364|642.9881|2011-02-08 20:15:48.960
38422|12|531|95|754.6848|2011-01-27 15:55:30.910
38423|147|1398|224|572.0262|2011-09-12 15:31:54.790
38424|183|973|240|808.2913|2011-07-14 15:22:33.560
38425|123|250|234|356.0451|2011-02-28 16:41:54.410
38426|96|1309|385|779.2776|2011-04-21 18:22:10.900
38427|171|1144|280|704.6414|2011-02-03 18:57:44.740
38428|124|926|54|379.2297|2011-03-08 22:12:49.490
38429|42|348|327|220.0043|2011-07-06 11:46:40.360
38430|112|156|262|446.5638|2011-04-11 08:46:19.740
38431|151|1451|61|855.7815|2011-08-22 01:56:27.190
38432|83|1180|342|159.5295|2011-01-09 18:09:28.900
38433|135|562|371|366.4912|2011-07-03 08:10:50.680
38434|128|1341|291|565.1782|2011-01-08 07:04:14.700
38435|76|888|305|328.0738|2011-03-19 16:24:42.190
38436|158|934|165|592.5835|2011-05-08 06:56:18.610
38437|8|1140|252|42.6673|2011-05-21 09:11:17.070
38438|71|727|35|738.9821|2011-08-28 06:58:47.400
38439|156|1278|220|383.6642|2011-02-18 03:04:42.640
38440|113|1059|354|981.5442|2011-06-27 16:07:56.720
38441|123|1091|227|263.4297|2011-06-01 09:30:50.310
38442|73|995|271|562.5076|2011-02-11 17:10:29.790
38443|16|933|176|488.9755|2011-06-28 08:09:52.870
38444|123|1366|302|202.1002|2011-09-14 01:52:29.490
38445|173|1972|238|188.6479|2011-04-01 08:33:30.580
38446|179|883|53|139.8651|2011-07-16 05:00:37.640
38447|93|1052|187|650.7164|2011-07-11 09:23:24.090
38448|79|836|34|545.8634|2011-02-01 13:06:54.350
38449|65|1402|210|744.7554|2011-04-27 22:02:30.650
38450|197|236|391|72.4686|2011-01-31 06:53:10.550
38451|41|1114|292|207.6953|2011-07-02 11:12:55.200
38452|6|1308|324|161.2038|2011-02-28 15:24:47.650
38453|19|1389|24|45.0682|2011-05-14 23:52:50.230
38454|152|89|197|498.4869|2011-08-12 02:31:55.750
38455|138|287|150|406.6798|2011-03-10 11:35:38.480
38456|5|718|207|394.6904|2011-01-21 12:40:55.130
38457|119|1036|300|567.1319|2011-01-15 06:34:59.880
38458|113|796|159|0.8924|2011-07-04 21:13:32.060
38459|32|1021|98|869.3231|2011-02-27 22:46:52.260
38460|158|795|85|200.2393|2011-04-15 16:54:37.910
38461|109|962|306|518.3361|2011-05-11 08:21:14.760
38462|195|686|157|636.5784|2011-09-07 01:06:27.880
38463|84|457|75|383.3637|2011-04-05 08:53:18.370
38464|147|884|368|197.5588|2011-08-27 21:03:35.660
38465|146|941|169|181.4642|2011-04-16 03:56:48.830
38466|73|1442|298|845.1902|2011-05-31 19:00:53.580
38467|81|491|61|559.64|2011-06-14 01:23:20.850
38468|112|799|393|511.1644|2011-05-06 09:49:08.630
38469|183|906|181|554.8559|2011-04-07 17:38:04.020
38470|122|1341|124|150.1209|2011-04-19 00:21:22.450
38471|91|1972|380|527.3813|2011-05-26 07:37:28.370
38472|58|729|34|596.2458|2011-07-12 23:06:35.440
38473|156|921|139|190.317|2011-04-12 20:29:44.420
38474|16|1443|215|166.1165|2011-07-02 06:27:49.780
38475|20|53|51|54.3722|2011-05-17 14:45:45.580
38476|53|1326|92|80.4805|2011-09-12 03:05:19.170
38477|196|855|320|265.7093|2011-04-16 07:45:38.050
38478|25|49|322|369.926|2011-09-13 13:39:25.300
38479|10|177|2|619.6434|2011-04-15 06:49:02.970
38480|144|1211|181|216.1799|2011-04-30 11:41:16.770
38481|3|1320|198|128.5611|2011-06-26 08:58:46.810
38482|92|745|246|158.7779|2011-01-03 05:50:50.380
38483|59|1409|244|634.4743|2011-07-27 00:10:18.850
38484|46|119|336|147.5356|2011-06-06 04:53:29.800
38485|72|1109|370|238.8685|2011-06-24 21:33:24.550
38486|146|920|137|694.5777|2011-06-24 10:31:39.540
38487|64|826|317|114.4612|2011-05-12 18:16:38.670
38488|183|1060|173|868.0043|2011-08-06 05:38:54.940
38489|191|1268|140|158.4984|2011-07-15 19:28:36.230
38490|72|1485|98|933.3834|2011-02-27 03:43:47.060
38491|40|1413|266|25.4515|2011-04-24 00:21:18.720
38492|95|1399|92|41.7749|2011-08-01 11:57:45.020
38493|40|1807|338|869.6591|2011-07-01 08:11:55.130
38494|199|1285|134|183.4249|2011-07-20 10:10:04.740
38495|5|878|48|463.208|2011-02-17 07:46:41.950
38496|129|482|70|626.8514|2011-06-09 08:24:22.430
38497|190|475|196|179.1439|2011-07-24 08:17:11.430
38498|70|1056|208|291.4166|2011-07-16 11:06:17.210
38499|178|1292|132|20.6359|2011-05-31 21:55:40.660
38500|101|1031|340|343.4578|2011-07-16 13:32:37.010
38501|99|1134|393|580.2251|2011-02-02 03:37:16.780
38502|182|52|194|139.552|2011-03-07 23:34:15.450
38503|97|969|253|991.0076|2011-07-11 19:28:50.340
38504|143|1841|86|594.6345|2011-01-09 21:41:08.190
38505|107|571|11|545.0874|2011-05-22 23:15:42.190
38506|184|972|257|611.4496|2011-09-04 12:06:19.760
38507|50|390|184|970.8868|2011-08-02 18:55:03.230
38508|3|1483|209|878.9518|2011-07-28 17:25:00.460
38509|132|1392|145|444.1147|2011-03-28 11:46:10.160
38510|85|1289|57|326.1992|2011-03-13 08:30:19.310
38511|10|1581|287|128.9811|2011-06-22 04:55:17.090
38512|94|467|378|197.2058|2011-01-16 16:55:34.580
38513|104|961|157|381.2491|2011-03-22 14:24:29.080
38514|88|381|317|653.1432|2011-07-15 11:05:35.490
38515|155|1411|288|71.6781|2011-07-05 07:55:51.100
38516|17|508|60|359.5581|2011-05-09 02:30:24.380
38517|136|1980|313|2.104|2011-02-12 00:56:09.030
38518|38|121|139|235.828|2011-07-15 03:59:48.570
38519|76|231|398|958.6904|2011-03-05 23:30:11.110
38520|200|1117|32|486.8866|2011-07-07 17:25:09.290
38521|9|752|382|730.7289|2011-01-20 00:44:14.900
38522|98|822|288|691.6358|2011-07-23 19:44:25.920
38523|122|526|253|352.6659|2011-07-06 14:20:32.410
38524|112|1930|83|621.4725|2011-02-09 13:54:16.960
38525|83|602|259|124.6694|2011-09-10 00:00:03.730
38526|196|1196|287|485.6064|2011-07-09 19:39:43.350
38527|18|1105|97|726.5867|2011-01-12 14:54:40.300
38528|158|1436|4|6.8921|2011-06-08 10:19:39.690
38529|12|623|167|702.9085|2011-05-15 22:41:07.820
38530|92|1976|382|427.5209|2011-08-23 06:21:23.150
38531|64|1312|297|901.3366|2011-02-19 18:48:07.740
38532|127|1226|111|974.2927|2011-06-15 20:39:20.840
38533|47|1279|190|349.2901|2011-04-15 15:43:44.640
38534|110|1552|63|276.1856|2011-06-14 17:16:25.960
38535|46|509|189|635.9548|2011-03-29 08:03:59.990
38536|22|176|4|989.0092|2011-04-21 09:24:31.350
38537|196|1207|393|167.7704|2011-03-09 10:22:00.050
38538|116|1227|158|39.8398|2011-07-18 02:29:10.650
38539|140|1109|325|602.4483|2011-01-15 05:37:47.610
38540|88|952|113|627.419|2011-07-05 09:27:04.800
38541|96|458|353|723.6909|2011-08-06 15:36:36.320
38542|62|600|108|235.5095|2011-06-30 00:51:38.220
38543|51|794|28|423.8896|2011-05-11 17:52:44.770
38544|106|1907|83|832.2992|2011-05-05 10:58:16.920
38545|62|1222|211|804.4023|2011-05-22 22:48:29.970
38546|146|465|288|828.2458|2011-04-08 07:25:44.140
38547|192|387|336|660.5258|2011-05-12 21:33:15.940
38548|152|1454|20|216.5159|2011-08-31 21:06:19.650
38549|44|179|247|111.7468|2011-01-16 02:14:13.630
38550|188|943|389|103.6498|2011-06-26 05:16:17.580
38551|193|499|157|624.7473|2011-04-28 07:28:13.390
38552|152|820|56|943.3159|2011-01-10 04:17:22.850
38553|194|1391|211|332.7263|2011-05-13 11:36:06.100
38554|178|1499|100|533.7493|2011-08-09 04:30:31.370
38555|92|684|358|612.7289|2011-06-27 12:48:22.110
38556|1|1186|104|888.5894|2011-03-27 07:52:50.860
38557|60|751|342|786.8862|2011-05-17 09:13:43.050
38558|185|1250|170|369.5351|2011-06-02 05:34:33.370
38559|61|1353|227|469.965|2011-01-14 21:41:04.460
38560|111|359|124|59.481|2011-07-29 03:35:58.840
38561|166|31|160|884.8629|2011-08-23 21:11:39.450
38562|93|1684|179|963.9947|2011-02-25 08:35:23.530
38563|191|1385|42|176.0433|2011-03-15 18:43:52.630
38564|40|76|164|16.5937|2011-04-20 05:24:47.020
38565|22|1850|160|424.8627|2011-01-22 13:42:11.560
38566|83|1566|176|154.6884|2011-01-07 08:15:56.250
38567|48|1307|188|847.9157|2011-06-18 01:11:49.950
38568|194|1325|94|105.0635|2011-06-22 21:08:03.120
38569|43|936|128|17.1883|2011-04-19 03:01:35.490
38570|133|591|284|82.669|2011-03-16 22:31:19.750
38571|21|759|67|191.7877|2011-03-02 16:08:24.330
38572|21|1751|155|962.2642|2011-04-11 22:26:58.390
38573|99|880|215|633.3798|2011-06-30 22:22:00.960
38574|188|1548|285|331.2713|2011-05-16 14:03:06.320
38575|105|1210|79|763.1958|2011-08-16 01:48:32.980
38576|148|1015|274|495.2194|2011-04-06 23:52:36.690
38577|47|959|260|267.7462|2011-03-15 01:51:41.150
38578|16|1723|169|520.3667|2011-03-04 03:22:15.480
38579|50|1153|273|817.0702|2011-06-04 15:05:46.990
38580|138|829|372|296.4236|2011-06-04 16:34:19.590
38581|5|1456|352|825.0806|2011-02-27 22:06:27.410
38582|66|1343|76|510.0708|2011-01-26 17:48:20.660
38583|114|470|158|895.1453|2011-05-24 08:05:26.060
38584|24|1327|179|599.2586|2011-08-04 17:24:50.250
38585|100|1208|225|802.7736|2011-04-27 22:53:09.750
38586|112|1430|241|958.0207|2011-02-10 14:30:44.880
38587|133|1570|301|641.5664|2011-02-03 09:03:14.740
38588|70|1498|89|815.5408|2011-05-22 11:13:13.270
38589|19|1189|105|663.4567|2011-09-02 04:28:03.860
38590|46|948|84|747.3654|2011-01-03 00:11:09.120
38591|162|226|62|202.1229|2011-08-20 00:10:48.310
38592|11|580|223|798.2353|2011-06-22 04:47:26.680
38593|56|1236|331|569.8748|2011-07-04 04:48:06.180
38594|30|893|200|542.9673|2011-03-04 02:01:48.770
38595|123|1441|354|742.5562|2011-07-27 12:15:25.350
38596|4|1620|173|759.6962|2011-06-12 07:01:12.790
38597|71|1200|65|59.4662|2011-04-17 06:07:45.580
38598|11|1592|264|407.2958|2011-01-22 12:27:57.750
38599|85|104|323|407.4365|2011-04-13 21:16:05.350
38600|179|1219|34|649.7138|2011-05-16 14:32:33.720
38601|99|1198|99|980.3301|2011-07-06 06:13:54.190
38602|198|985|241|555.4622|2011-08-05 00:25:12.820
38603|110|642|293|199.3275|2011-05-15 18:04:44.160
38604|111|1335|364|29.0778|2011-07-17 03:42:53.890
38605|168|468|321|911.8622|2011-04-26 13:07:53.240
38606|173|1993|1|662.4832|2011-01-17 09:01:15.000
38607|54|105|242|309.9361|2011-03-27 05:55:21.890
38608|6|1169|326|1.4549|2011-09-11 21:32:59.780
38609|74|521|20|770.5536|2011-09-08 02:41:58.390
38610|144|624|84|117.5094|2011-03-23 12:55:45.410
38611|154|409|244|620.8432|2011-01-13 06:01:09.710
38612|45|199|172|266.5195|2011-03-16 05:51:27.560
38613|136|1433|298|552.4649|2011-09-12 14:28:46.380
38614|124|1428|256|173.5413|2011-04-27 05:06:44.880
38615|106|1067|173|234.4004|2011-06-01 05:29:31.430
38616|100|114|83|374.792|2011-07-29 03:23:18.790
38617|179|386|21|68.8493|2011-06-19 00:29:57.470
38618|167|75|264|576.7847|2011-04-26 01:19:02.390
38619|141|905|339|213.8202|2011-09-07 06:31:37.270
38620|110|1970|320|466.842|2011-08-26 23:11:26.690
38621|150|1045|276|513.1221|2011-08-18 23:12:41.520
38622|179|589|98|32.3749|2011-01-27 13:58:36.670
38623|176|1330|390|441.6068|2011-07-05 16:39:59.260
38624|197|902|43|269.8229|2011-04-17 02:50:26.360
38625|172|873|221|880.5461|2011-04-11 22:20:31.440
38626|10|719|245|393.5525|2011-05-26 11:20:57.650
38627|166|360|225|392.3893|2011-06-23 17:38:52.210
38628|70|189|14|90.4124|2011-04-29 20:20:12.190
38629|66|1300|332|588.7152|2011-07-05 01:47:40.970
38630|102|1053|307|3.4995|2011-03-06 18:47:20.190
38631|78|1006|208|435.7532|2011-09-04 17:44:51.110
38632|37|1167|396|860.4505|2011-02-21 13:23:43.400
38633|132|511|247|112.9301|2011-08-05 06:06:10.140
38634|71|1438|238|167.3564|2011-01-20 00:33:13.270
38635|39|823|272|316.0936|2011-08-14 10:20:25.410
38636|8|672|110|269.6184|2011-04-09 21:41:14.600
38637|157|932|184|310.7433|2011-05-28 23:43:36.500
38638|4|534|195|866.0675|2011-07-23 04:22:32.180
38639|57|305|258|687.3965|2011-04-11 04:16:57.000
38640|128|1434|223|140.2904|2011-04-11 13:51:54.740
38641|59|1414|400|648.0845|2011-08-01 08:35:22.990
38642|128|1032|375|640.1114|2011-02-06 11:30:14.960
38643|197|622|69|44.9872|2011-05-29 08:31:14.880
38644|75|770|20|545.9472|2011-06-12 15:32:18.440
38645|92|1530|240|126.5222|2011-09-04 18:09:59.420
38646|118|135|291|935.6035|2011-06-06 18:19:20.740
38647|76|1519|325|245.7703|2011-06-24 14:18:40.310
38648|132|1509|75|396.3334|2011-03-09 23:41:21.300
38649|124|547|27|308.5668|2011-06-17 20:32:17.350
38650|24|910|271|367.7641|2011-09-13 08:52:06.570
38651|25|1146|152|690.8468|2011-09-08 06:31:15.320
38652|104|1513|202|482.6815|2011-09-06 04:48:43.190
38653|71|204|325|193.4755|2011-01-30 05:56:20.490
38654|175|461|3|940.5946|2011-05-02 22:04:38.670
38655|29|1377|159|136.5917|2011-06-12 15:19:52.210
38656|121|696|0|947.9552|2011-06-09 16:15:17.510
38657|22|1178|252|113.8554|2011-01-31 07:45:13.550
38658|114|1882|249|929.5047|2011-01-29 15:14:17.790
38659|140|1539|142|148.5317|2011-04-07 05:22:22.440
38660|158|1528|75|518.3097|2011-08-16 01:46:55.600
38661|7|425|177|270.0938|2011-04-10 15:22:22.800
38662|185|1132|227|219.5237|2011-08-12 09:35:09.710
38663|141|771|395|412.7397|2011-03-10 19:45:18.810
38664|172|1265|114|767.0541|2011-07-05 07:54:38.200
38665|67|1205|277|681.7563|2011-04-02 19:10:54.310
38666|118|356|249|760.3927|2011-08-06 16:37:26.320
38667|114|1658|325|153.5893|2011-04-25 23:45:17.430
38668|65|315|59|385.1085|2011-08-24 13:55:33.110
38669|85|1037|384|857.4478|2011-05-28 18:46:19.480
38670|98|1112|62|964.7821|2011-02-22 07:48:16.830
38671|144|736|299|64.0487|2011-03-03 03:39:42.280
38672|175|1017|227|202.7819|2011-08-11 20:07:25.290
38673|111|1604|5|889.3883|2011-01-15 21:02:05.380
38674|13|939|116|73.5298|2011-05-29 16:39:42.520
38675|52|1044|321|818.7575|2011-01-26 14:36:03.690
38676|23|1084|302|873.0107|2011-07-13 11:42:26.550
38677|182|1018|29|987.3878|2011-05-16 05:27:21.790
38678|102|760|369|895.6596|2011-01-24 01:07:40.820
38679|105|410|203|143.3006|2011-04-27 08:40:26.950
38680|54|1148|330|944.9427|2011-07-21 04:01:10.710
38681|134|1843|320|147.7821|2011-08-16 21:02:17.340
38682|34|1776|149|996.056|2011-04-16 17:57:30.900
38683|146|1486|388|781.8456|2011-07-27 23:47:54.850
38684|42|1559|60|220.951|2011-07-06 16:55:34.400
38685|77|1205|155|312.6527|2011-03-13 12:16:04.880
38686|175|1889|5|953.0717|2011-09-13 12:56:07.920
38687|166|1368|70|666.975|2011-01-23 07:27:22.900
38688|157|639|244|172.3356|2011-04-05 08:01:31.460
38689|42|1684|79|30.7647|2011-04-24 09:13:21.060
38690|119|1363|271|368.1385|2011-03-07 18:05:07.890
38691|187|1281|259|155.763|2011-03-10 13:56:01.040
38692|43|1009|336|381.2386|2011-04-30 08:29:18.710
38693|65|1410|52|717.5358|2011-04-17 23:00:09.740
38694|99|1172|182|169.0868|2011-05-11 02:30:01.410
38695|121|286|45|870.1966|2011-01-01 22:29:31.940
38696|75|1388|173|428.5608|2011-09-03 23:00:13.290
38697|187|1691|380|227.3717|2011-08-13 15:44:56.150
38698|25|842|355|277.9331|2011-08-09 00:36:36.690
38699|9|1849|144|864.191|2011-03-12 20:21:24.130
38700|175|1654|392|366.1296|2011-01-30 01:32:33.100
38701|5|613|367|782.0142|2011-02-11 18:34:03.300
38702|12|1422|266|860.6618|2011-07-16 00:23:07.210
38703|48|466|92|538.8857|2011-06-27 04:55:01.830
38704|27|1264|365|343.7848|2011-04-26 12:44:00.510
38705|80|1155|372|303.7154|2011-07-14 05:12:24.290
38706|51|1254|325|488.0649|2011-01-28 10:23:50.020
38707|193|873|197|593.2933|2011-08-22 07:46:37.810
38708|58|916|209|119.9456|2011-05-18 13:16:37.970
38709|124|1614|83|121.837|2011-04-07 07:28:34.980
38710|7|408|258|263.581|2011-08-15 03:37:25.660
38711|139|667|372|960.5675|2011-01-25 10:47:55.710
38712|120|1040|283|218.1958|2011-01-08 06:37:32.730
38713|9|1699|46|786.204|2011-06-19 06:33:50.840
38714|86|1367|213|203.5891|2011-06-02 01:21:11.730
38715|24|1293|156|370.5275|2011-09-14 04:44:38.260
38716|174|819|28|274.0379|2011-09-08 21:24:51.910
38717|39|1635|239|437.6781|2011-01-16 09:47:14.860
38718|99|1573|335|191.7886|2011-05-20 02:49:44.410
38719|96|1541|360|454.4013|2011-04-24 19:38:33.320
38720|93|1380|271|728.6847|2011-04-04 06:14:46.390
38721|152|1548|178|93.4177|2011-07-15 09:10:03.410
38722|157|857|81|981.2537|2011-01-21 15:43:45.970
38723|23|1294|381|354.3438|2011-05-03 04:42:12.040
38724|166|599|112|489.3093|2011-03-24 00:41:11.580
38725|111|533|204|809.0191|2011-08-29 17:52:15.790
38726|101|546|364|682.8101|2011-07-18 19:10:23.580
38727|111|1725|174|485.2461|2011-04-26 21:07:15.550
38728|12|1607|223|720.3014|2011-05-22 18:32:03.980
38729|93|1720|70|203.3332|2011-05-28 18:10:10.570
38730|178|155|147|390.1967|2011-02-06 15:35:50.400
38731|36|495|322|645.639|2011-08-14 19:57:30.400
38732|158|398|75|709.4546|2011-06-22 04:50:45.110
38733|94|1235|225|31.4686|2011-07-29 04:46:16.690
38734|131|1115|211|777.1711|2011-03-29 07:07:53.850
38735|50|1507|364|162.9285|2011-06-09 09:27:07.410
38736|123|1444|54|287.1203|2011-02-01 20:39:10.130
38737|186|1345|57|457.1702|2011-07-05 13:02:29.070
38738|119|1407|23|438.0607|2011-04-03 11:03:54.330
38739|163|945|89|917.2357|2011-09-07 11:43:10.120
38740|27|1087|230|824.5878|2011-02-14 01:52:14.850
38741|182|1704|209|359.7783|2011-01-23 05:09:30.110
38742|108|1163|262|547.0293|2011-05-22 18:10:44.930
38743|34|710|161|50.4986|2011-09-13 00:32:56.490
38744|36|1731|221|767.1837|2011-05-25 05:35:55.400
38745|181|1092|300|407.571|2011-02-11 07:17:12.170
38746|68|1376|376|937.5672|2011-03-03 07:18:28.310
38747|35|656|290|595.0347|2011-07-27 01:55:27.870
38748|179|1446|239|513.9467|2011-07-31 21:38:58.020
38749|76|493|26|798.5593|2011-05-11 21:45:23.150
38750|147|1464|17|596.1587|2011-01-08 01:04:40.030
38751|36|1075|335|990.8828|2011-08-19 13:12:58.430
38752|89|522|45|35.583|2011-03-27 12:55:11.740
38753|129|1717|396|823.5318|2011-04-17 04:58:03.370
38754|117|1920|273|135.5062|2011-08-23 14:06:37.750
38755|23|1723|214|272.7118|2011-04-01 16:22:29.690
38756|48|1703|285|800.7605|2011-01-22 02:50:17.330
38757|189|1280|285|506.318|2011-03-15 19:40:55.170
38758|82|1733|380|49.5764|2011-04-06 04:13:50.250
38759|116|1370|161|534.7658|2011-05-12 18:51:44.730
38760|180|1339|8|620.9053|2011-09-10 10:02:00.720
38761|140|1659|150|2.8187|2011-06-18 13:16:34.480
38762|182|1741|374|872.9919|2011-04-02 13:14:33.820
38763|166|1724|138|916.6125|2011-09-04 19:06:27.410
38764|147|445|336|731.6404|2011-03-01 15:52:44.570
38765|171|1228|336|617.9421|2011-01-01 07:39:55.260
38766|181|479|296|251.1128|2011-04-20 05:57:10.610
38767|27|164|57|186.7271|2011-02-25 01:51:16.040
38768|78|521|235|9.0329|2011-03-23 23:25:56.990
38769|36|1744|250|40.6606|2011-09-07 15:54:04.320
38770|101|1881|101|83.4072|2011-08-13 08:05:28.130
